Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),986,unrelated,unrelated,unrelated,2.1136805e-06,3.3821337e-07,2.5749518e-06,0.999995
Speeding Up ‘Seinfeld’ For Younger Viewers,955,unrelated,unrelated,unrelated,0.0004657833,5.3402495e-05,0.00039203625,0.99908876
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',2145,agree,agree,discuss,0.19903772,0.006835983,0.79395735,0.00016895519
Kim Jong-Un 'Has Difficulty Walking And Needs About 100 Days To Recuperate',2325,discuss,discuss,discuss,0.008494872,0.0013045945,0.9901372,6.332244e-05
Does ISIS have an airforce? Terrorist 'fighter pilots' are being trained on captured MiGs by Saddam Hussein's ex-air force officers,917,unrelated,unrelated,unrelated,4.060747e-06,6.347662e-07,1.9840845e-06,0.9999933
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,359,unrelated,unrelated,unrelated,7.596889e-06,7.5406097e-06,1.1043136e-05,0.9999738
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,1948,unrelated,unrelated,unrelated,6.631322e-06,5.5740213e-07,0.00014764046,0.99984515
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1299,unrelated,unrelated,unrelated,3.554627e-06,2.7347924e-06,5.238505e-06,0.99998844
Soldier shot in Ottawa at War Memorial,892,unrelated,unrelated,unrelated,5.976472e-05,3.5726491e-06,2.9364908e-05,0.99990726
Apple's 12-Inch Retina MacBook Air Shown in Artist's Renditions,480,unrelated,unrelated,unrelated,3.5578603e-05,1.0367937e-05,3.154751e-05,0.9999225
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2067,agree,agree,discuss,0.44846153,0.0025547838,0.52628666,0.022696998
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",1934,unrelated,unrelated,unrelated,4.797077e-05,2.1353446e-05,0.0022246274,0.99770606
Insurgents killed in Nigeria despite alleged truce with Boko Haram,34,unrelated,unrelated,unrelated,1.1413764e-05,7.093008e-07,1.1662569e-05,0.99997616
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,874,unrelated,unrelated,unrelated,2.7727176e-06,5.7797183e-07,4.0844598e-06,0.9999926
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,1981,unrelated,unrelated,unrelated,0.0037149403,0.0060620364,0.021886416,0.9683366
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',75,unrelated,unrelated,unrelated,1.0261568e-05,2.0121048e-05,1.5031343e-05,0.9999546
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1574,unrelated,unrelated,unrelated,1.0159611e-06,9.4497517e-07,5.876467e-07,0.9999975
Crank-Boosting Behind Top Apps in App Store,1711,agree,agree,discuss,0.14537248,0.024110164,0.8127157,0.017801667
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',2302,discuss,discuss,discuss,0.17779367,0.037887372,0.78318006,0.0011389286
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",1012,unrelated,unrelated,unrelated,1.1769154e-06,2.4280237e-07,1.3818974e-06,0.99999714
Nicaragua says meteorite probable cause of blast in capital,731,unrelated,unrelated,unrelated,6.063588e-06,2.4380288e-06,2.0573116e-05,0.9999709
Texas plumber's truck on front line of Syria war,2145,agree,agree,discuss,0.24247341,0.011378575,0.74543357,0.00071440614
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,816,unrelated,unrelated,unrelated,2.3317327e-06,2.5798965e-07,9.009959e-06,0.99998844
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",1572,unrelated,unrelated,unrelated,5.2592777e-06,1.3052794e-06,7.0363158e-06,0.9999864
New Audio Shows Michael Brown Was Shot at 11 Times,524,unrelated,unrelated,unrelated,0.00042136354,5.024471e-05,0.0006892236,0.9988392
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1948,unrelated,unrelated,discuss,0.0023670043,0.000998781,0.9596228,0.037011452
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,130,unrelated,unrelated,unrelated,1.0502445e-06,3.9757393e-07,9.622872e-07,0.9999976
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,2343,discuss,discuss,discuss,0.11152009,0.02098389,0.8674927,3.3900765e-06
New Audio Shows Michael Brown Was Shot at 11 Times,2434,discuss,discuss,discuss,0.044306427,0.013600407,0.94123125,0.00086193957
"Tropical spider burrows under man's skin, lives there for three days",1375,unrelated,unrelated,unrelated,1.2374548e-05,2.2773813e-06,3.8071317e-05,0.9999473
CPWD official sacked for absence from duty for 25 years,1651,unrelated,unrelated,unrelated,0.0014326388,0.00043383104,0.0021854625,0.99594814
Iraqi airstrike kills key ISIL leader,1255,unrelated,unrelated,unrelated,6.301317e-05,7.329644e-06,8.127484e-05,0.99984837
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2272,discuss,discuss,discuss,0.08857726,0.20847191,0.70289403,5.680603e-05
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1177,discuss,discuss,discuss,0.16613789,0.001705153,0.83181626,0.00034069415
N. Korea’s Kim has leg injury but in control,1567,unrelated,unrelated,unrelated,2.1819062e-05,1.4163274e-05,4.2686257e-05,0.9999213
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,2281,unrelated,unrelated,unrelated,1.8086866e-06,1.4435669e-06,3.087717e-06,0.9999937
"And finally: Apple Watch to launch 9 March with 100,000 apps",1807,unrelated,unrelated,unrelated,5.940686e-06,8.9317757e-07,1.0301571e-06,0.99999213
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",734,unrelated,unrelated,unrelated,5.987818e-05,1.0689145e-05,3.8596012e-05,0.9998908
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,614,unrelated,unrelated,unrelated,4.739058e-06,3.2241192e-06,2.5854226e-06,0.9999895
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1709,unrelated,unrelated,unrelated,6.8511093e-07,4.1900566e-07,2.2324484e-06,0.99999666
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',2163,unrelated,unrelated,unrelated,0.0003095712,6.503648e-05,0.0013978374,0.99822754
Nigeria says ceasefire agreed with Boko Haram,840,discuss,discuss,discuss,0.029047614,0.050792415,0.92010295,5.6988294e-05
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,530,unrelated,unrelated,unrelated,1.1179163e-06,1.3016752e-06,2.9095074e-06,0.99999464
"No, there aren’t any Ebola cases in Iraq",846,discuss,discuss,discuss,0.023359725,0.0069927797,0.96899766,0.0006497968
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",720,unrelated,unrelated,unrelated,5.068473e-05,2.0567968e-05,0.00014711752,0.99978167
Michael Zehaf-Bibeau was shot nearly a dozen times before Kevin Vickers fatally wounded him,139,unrelated,unrelated,unrelated,1.0819442e-05,9.323118e-06,0.00015710843,0.9998228
Rapper Big Bank Hank of Sugarhill Gang dies at 57,2421,unrelated,unrelated,unrelated,2.7610017e-06,1.2882473e-06,2.3999783e-06,0.99999356
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,139,unrelated,unrelated,unrelated,0.0022030126,0.0004329692,0.0005371933,0.9968268
This Is The Most Epic Way To Quit Your Job,169,unrelated,unrelated,unrelated,0.0007061556,1.6523743e-05,0.00015865524,0.9991186
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,2048,discuss,discuss,discuss,0.21492246,0.0013534607,0.7831688,0.00055529154
Lynch Mob Castrates Alleged Rapist In Rajasthan,2523,unrelated,unrelated,unrelated,1.9017032e-05,1.6217051e-06,5.4918768e-05,0.9999244
REPORT: The Batmobile Might Have Been Stolen In Detroit,1529,discuss,discuss,discuss,0.09488222,0.02029575,0.8848111,1.0942792e-05
Newly Discovered Mass Grave Linked to Missing Mexican Students,1251,unrelated,unrelated,unrelated,2.0517537e-05,1.5490663e-06,1.9062156e-05,0.9999589
NYC relaxes response to marijuana possession,1383,unrelated,unrelated,unrelated,0.0011266512,2.1680144e-05,0.00075047003,0.9981012
Boko Haram denies truce to release kidnapped schoolgirls,2272,agree,agree,discuss,0.07233321,0.362488,0.56512505,5.3724158e-05
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1848,unrelated,unrelated,unrelated,4.8158363e-06,6.207983e-06,4.263235e-06,0.99998474
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',1787,unrelated,unrelated,unrelated,7.435651e-06,1.7852335e-06,9.255229e-06,0.9999815
Fence-jumper ran through much of main floor of White House: report,917,unrelated,unrelated,unrelated,2.0051246e-05,3.43789e-06,9.417838e-06,0.9999671
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,139,unrelated,unrelated,unrelated,7.698572e-06,4.4135627e-06,6.2860796e-05,0.999925
ISIS Beheads American Journalist,1720,unrelated,unrelated,unrelated,0.0035986982,0.00036182097,0.018789591,0.9772499
Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,2093,discuss,discuss,discuss,0.05552592,0.036230184,0.9075233,0.0007206576
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',29,unrelated,unrelated,unrelated,1.7619752e-06,2.0125344e-06,2.114197e-06,0.99999416
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,720,unrelated,unrelated,unrelated,8.209037e-05,5.242455e-06,6.692696e-05,0.99984574
Breaking: Soldier shot at National War Memorial in Ottawa,359,unrelated,unrelated,unrelated,4.755917e-06,1.6089557e-06,2.5657544e-06,0.99999106
Kim Jong-un: obese leader 'fractured both ankles',1837,unrelated,unrelated,unrelated,8.740584e-07,1.409566e-06,1.1625595e-05,0.99998605
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1210,unrelated,unrelated,unrelated,2.8103645e-07,7.582721e-08,5.309238e-07,0.99999917
James Foley remembered as 'brave and tireless' journalist,1251,unrelated,unrelated,unrelated,6.990072e-06,6.2474254e-07,5.099878e-06,0.99998724
Gateway Pundit,1598,discuss,discuss,unrelated,0.0030072331,7.9477315e-05,0.0058890004,0.99102426
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",395,discuss,discuss,discuss,0.10310742,0.0027980257,0.8940163,7.8266254e-05
Boko Haram denies it has agreed ceasefire,2314,unrelated,unrelated,unrelated,1.2624047e-05,1.8839673e-06,2.5464773e-05,0.99996006
Hopeless romantic BURNS DOWN college sports hall after fireworks proposal stunt fails,842,unrelated,unrelated,unrelated,0.00021822525,0.0002418899,0.0013746215,0.9981653
Rumors of ISIS leader's death debunked,144,unrelated,unrelated,unrelated,0.003024702,4.8485144e-05,0.00044282744,0.9964839
Mystery man slaps shoppers around head for sneezing,1125,unrelated,unrelated,unrelated,0.00050000614,0.000561454,0.002551257,0.99638724
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,1125,unrelated,unrelated,unrelated,3.904148e-06,3.980831e-06,8.204117e-06,0.9999839
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1255,unrelated,unrelated,unrelated,1.945507e-06,2.7276644e-06,6.5173313e-06,0.9999888
YPG Confirms: Gill Rosenberg Not Captured in Kobani,2445,unrelated,unrelated,unrelated,1.1198649e-05,3.7235022e-06,8.938788e-06,0.99997616
Mexico Says Students Not Among Dead in Mass Grave,2033,unrelated,unrelated,unrelated,6.9200314e-06,4.1663675e-06,1.0034173e-05,0.9999789
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1720,unrelated,unrelated,unrelated,4.360942e-06,3.215965e-06,4.205191e-06,0.9999882
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,2075,discuss,discuss,discuss,0.086753115,0.003972936,0.9090916,0.00018238262
REPORT: Apple's Watch Will Come In 2 Storage Sizes,499,unrelated,unrelated,unrelated,1.4316345e-05,2.6998948e-06,2.0796158e-05,0.9999622
Amazon to Open First Brick-and-Mortar Site,1369,unrelated,unrelated,unrelated,4.3230307e-06,2.7787058e-07,2.6903674e-05,0.9999685
"Source: Pot in NYC may soon net just a ticket, not arrest",666,unrelated,unrelated,unrelated,2.252168e-05,8.413402e-06,3.624895e-05,0.99993277
Mystery woman behind the 'richest hands on the internet' revealed: Former pornstar 'makes $5m a year unwrapping Disney toys on YouTube',1125,agree,agree,discuss,0.22443783,0.0005903287,0.7746213,0.0003505028
Nicaragua says meteorite probable cause of blast in capital,529,unrelated,unrelated,unrelated,6.2313185e-05,5.746495e-06,1.5148836e-05,0.9999168
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",892,unrelated,unrelated,unrelated,5.300851e-06,8.205777e-07,2.524876e-06,0.9999913
"Marine Gets Shot in the Head, Walks Away",1934,unrelated,unrelated,discuss,0.29076585,0.001580067,0.707522,0.00013204188
Whiz kid stock picker: I didn't actually make $72M trading,1042,agree,agree,discuss,0.10859695,0.19519855,0.6960084,0.00019604679
Hospital: Man not being treated for Ebola in Kansas City,1125,unrelated,unrelated,unrelated,5.211371e-06,5.2460314e-06,1.192343e-05,0.9999776
Hospital: Man not being treated for Ebola in Kansas City,1349,unrelated,unrelated,unrelated,1.2955002e-05,9.785161e-06,0.00026358292,0.9997136
Government fires employee who skipped work for 24 years,1400,unrelated,unrelated,unrelated,2.866296e-06,9.2689044e-07,2.4749415e-06,0.9999937
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",2240,unrelated,unrelated,unrelated,1.2251877e-07,2.4421274e-07,4.0646438e-07,0.9999993
Chinese parents try to SELL their son to pay for medical treatment for his sick twin sister,720,unrelated,unrelated,unrelated,1.7673197e-05,6.774524e-07,1.506637e-05,0.9999666
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,871,discuss,discuss,discuss,0.052596845,0.012007076,0.8887174,0.04667868
Vogue’s Rat Infestation: Disturbing New Details,2031,agree,agree,discuss,0.028024353,0.0041055237,0.96774197,0.00012819775
Rats are still running around at Vogue,2080,unrelated,unrelated,unrelated,0.00021447089,4.408459e-05,0.0006035755,0.9991379
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",1305,discuss,discuss,discuss,0.013551035,0.0155442525,0.9703029,0.0006017899
Alleged audio of Michael Brown shooting released,1446,discuss,discuss,discuss,0.02447426,0.0015581922,0.9738229,0.00014464407
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",330,unrelated,unrelated,unrelated,5.439985e-06,8.1670817e-07,8.63851e-06,0.9999851
BREAKING: ISIS Beheads American Journalist James Wright Foley,1358,unrelated,unrelated,unrelated,2.7729543e-06,1.631344e-06,2.542178e-06,0.9999931
Islamic State claims to have beheaded American journalist,1966,discuss,discuss,discuss,0.15948334,0.0008097194,0.8397049,2.0480497e-06
Amazon's first brick-and-mortar store said to open in Manhattan,359,unrelated,unrelated,unrelated,0.008568203,0.0028453115,0.0073587266,0.9812277
Tropical spider burrowed under Bali tourist's skin,1819,agree,agree,agree,0.86327827,0.032036036,0.104459964,0.00022572733
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,614,unrelated,unrelated,unrelated,2.7753324e-05,2.1744572e-06,1.2854509e-05,0.9999572
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,169,unrelated,unrelated,unrelated,4.516148e-05,5.068461e-06,1.8270255e-05,0.99993145
"HBO streaming service could launch in April for $15 per month, work on Apple TV",431,unrelated,unrelated,unrelated,1.2170067e-05,6.9222892e-06,2.4732904e-05,0.99995613
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",1372,unrelated,unrelated,unrelated,1.1219149e-06,4.0609706e-07,3.0444764e-06,0.99999547
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",75,unrelated,unrelated,unrelated,2.9787413e-06,5.911169e-06,4.727781e-06,0.9999864
Isis claims it has US airdrop of weapons,1572,unrelated,unrelated,unrelated,0.00012044832,1.0343311e-05,0.00015409057,0.99971515
Jihadi John identity revealed as Mohammed Emwazi: live,1424,discuss,discuss,discuss,0.112370916,0.0013582096,0.8861675,0.00010333113
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,1234,unrelated,unrelated,unrelated,1.687095e-06,1.1672098e-06,1.9468744e-06,0.99999523
"""This is the recording you thought you'd lost forever""",1406,unrelated,unrelated,unrelated,0.0014066405,0.00016551065,0.0023671333,0.99606067
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1679,discuss,discuss,agree,0.7560102,0.0068013566,0.23714873,3.9701597e-05
